merged_pdf_id,merged_pdf_path,page,image_path,label,source_doc_path,source_doc_index,source_page_in_doc
merged_00019,data/synthetic/merged_pdfs/merged_00019.pdf,3,data/synthetic/page_images/merged_00019/page_0003.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/KAX2V43VIPOF5R7SL2YYD2JQFRQCPWQ5.pdf,2,2
merged_00019,data/synthetic/merged_pdfs/merged_00019.pdf,4,data/synthetic/page_images/merged_00019/page_0004.png,END_DOC,artifacts/source_validation/filtered_pdfs/KAX2V43VIPOF5R7SL2YYD2JQFRQCPWQ5.pdf,2,3
merged_00019,data/synthetic/merged_pdfs/merged_00019.pdf,5,data/synthetic/page_images/merged_00019/page_0005.png,START_DOC,artifacts/source_validation/filtered_pdfs/X2TE62KGA4WZHW5FVEWCH6NZ76MUPQZ7.pdf,3,1
merged_00019,data/synthetic/merged_pdfs/merged_00019.pdf,6,data/synthetic/page_images/merged_00019/page_0006.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/X2TE62KGA4WZHW5FVEWCH6NZ76MUPQZ7.pdf,3,2
merged_00019,data/synthetic/merged_pdfs/merged_00019.pdf,7,data/synthetic/page_images/merged_00019/page_0007.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/X2TE62KGA4WZHW5FVEWCH6NZ76MUPQZ7.pdf,3,3
merged_00019,data/synthetic/merged_pdfs/merged_00019.pdf,8,data/synthetic/page_images/merged_00019/page_0008.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/X2TE62KGA4WZHW5FVEWCH6NZ76MUPQZ7.pdf,3,4
merged_00019,data/synthetic/merged_pdfs/merged_00019.pdf,9,data/synthetic/page_images/merged_00019/page_0009.png,END_DOC,artifacts/source_validation/filtered_pdfs/X2TE62KGA4WZHW5FVEWCH6NZ76MUPQZ7.pdf,3,5
merged_00019,data/synthetic/merged_pdfs/merged_00019.pdf,10,data/synthetic/page_images/merged_00019/page_0010.png,START_DOC,artifacts/source_validation/filtered_pdfs/P4RQFJUGBTNS65T2XDM6GMY3GVOTXUUC.pdf,4,1
merged_00019,data/synthetic/merged_pdfs/merged_00019.pdf,11,data/synthetic/page_images/merged_00019/page_0011.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/P4RQFJUGBTNS65T2XDM6GMY3GVOTXUUC.pdf,4,2
merged_00019,data/synthetic/merged_pdfs/merged_00019.pdf,12,data/synthetic/page_images/merged_00019/page_0012.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/P4RQFJUGBTNS65T2XDM6GMY3GVOTXUUC.pdf,4,3
merged_00019,data/synthetic/merged_pdfs/merged_00019.pdf,13,data/synthetic/page_images/merged_00019/page_0013.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/P4RQFJUGBTNS65T2XDM6GMY3GVOTXUUC.pdf,4,4
merged_00019,data/synthetic/merged_pdfs/merged_00019.pdf,14,data/synthetic/page_images/merged_00019/page_0014.png,END_DOC,artifacts/source_validation/filtered_pdfs/P4RQFJUGBTNS65T2XDM6GMY3GVOTXUUC.pdf,4,5
merged_00020,data/synthetic/merged_pdfs/merged_00020.pdf,1,data/synthetic/page_images/merged_00020/page_0001.png,SINGLE_PAGE_DOC,artifacts/source_validation/filtered_pdfs/CJ32H5HOWQQX3XKCOKS7HVZ4Z4RO33YK.pdf,1,1
merged_00020,data/synthetic/merged_pdfs/merged_00020.pdf,2,data/synthetic/page_images/merged_00020/page_0002.png,START_DOC,artifacts/source_validation/filtered_pdfs/BUDP7F2VA32OORAA4TZ5OYZRYYLZGMDK.pdf,2,1
merged_00020,data/synthetic/merged_pdfs/merged_00020.pdf,3,data/synthetic/page_images/merged_00020/page_0003.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/BUDP7F2VA32OORAA4TZ5OYZRYYLZGMDK.pdf,2,2
merged_00020,data/synthetic/merged_pdfs/merged_00020.pdf,4,data/synthetic/page_images/merged_00020/page_0004.png,END_DOC,artifacts/source_validation/filtered_pdfs/BUDP7F2VA32OORAA4TZ5OYZRYYLZGMDK.pdf,2,3
merged_00020,data/synthetic/merged_pdfs/merged_00020.pdf,5,data/synthetic/page_images/merged_00020/page_0005.png,SINGLE_PAGE_DOC,artifacts/source_validation/filtered_pdfs/MBYNVOAVDILB2AZ6AU7FGZA3BWG3XXZ4.pdf,3,1
merged_00021,data/synthetic/merged_pdfs/merged_00021.pdf,1,data/synthetic/page_images/merged_00021/page_0001.png,START_DOC,artifacts/source_validation/filtered_pdfs/SH2IQH724IFKG2K3GQ7RCDJ6Q7IJQLGE.pdf,1,1
merged_00021,data/synthetic/merged_pdfs/merged_00021.pdf,2,data/synthetic/page_images/merged_00021/page_0002.png,END_DOC,artifacts/source_validation/filtered_pdfs/SH2IQH724IFKG2K3GQ7RCDJ6Q7IJQLGE.pdf,1,2
merged_00021,data/synthetic/merged_pdfs/merged_00021.pdf,3,data/synthetic/page_images/merged_00021/page_0003.png,SINGLE_PAGE_DOC,artifacts/source_validation/filtered_pdfs/HPXULDFI3DAZ3V2NZOHYUGUY5SLS4AHU.pdf,2,1
merged_00021,data/synthetic/merged_pdfs/merged_00021.pdf,4,data/synthetic/page_images/merged_00021/page_0004.png,SINGLE_PAGE_DOC,artifacts/source_validation/filtered_pdfs/N5GFTLPS4OEGG4YIMC7RDPYUGTPLZIIC.pdf,3,1
merged_00021,data/synthetic/merged_pdfs/merged_00021.pdf,5,data/synthetic/page_images/merged_00021/page_0005.png,SINGLE_PAGE_DOC,artifacts/source_validation/filtered_pdfs/FINT6YKQ6HZIF4FG6472FBR4EVTNCZYZ.pdf,4,1
merged_00022,data/synthetic/merged_pdfs/merged_00022.pdf,1,data/synthetic/page_images/merged_00022/page_0001.png,SINGLE_PAGE_DOC,artifacts/source_validation/filtered_pdfs/KJRNBHQZEAPZL7FXVKBGPEN45LKGPLGM.pdf,1,1
merged_00022,data/synthetic/merged_pdfs/merged_00022.pdf,2,data/synthetic/page_images/merged_00022/page_0002.png,START_DOC,artifacts/source_validation/filtered_pdfs/4JVIYSW2MHWPE5BXGXLAXTNMHGHJFPUP.pdf,2,1
merged_00022,data/synthetic/merged_pdfs/merged_00022.pdf,3,data/synthetic/page_images/merged_00022/page_0003.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/4JVIYSW2MHWPE5BXGXLAXTNMHGHJFPUP.pdf,2,2
merged_00022,data/synthetic/merged_pdfs/merged_00022.pdf,4,data/synthetic/page_images/merged_00022/page_0004.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/4JVIYSW2MHWPE5BXGXLAXTNMHGHJFPUP.pdf,2,3
merged_00022,data/synthetic/merged_pdfs/merged_00022.pdf,5,data/synthetic/page_images/merged_00022/page_0005.png,END_DOC,artifacts/source_validation/filtered_pdfs/4JVIYSW2MHWPE5BXGXLAXTNMHGHJFPUP.pdf,2,4
merged_00022,data/synthetic/merged_pdfs/merged_00022.pdf,6,data/synthetic/page_images/merged_00022/page_0006.png,START_DOC,artifacts/source_validation/filtered_pdfs/391ee0e4abd1e732bd7c3e5c5dac77be1d03f569.pdf,3,1
merged_00022,data/synthetic/merged_pdfs/merged_00022.pdf,7,data/synthetic/page_images/merged_00022/page_0007.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/391ee0e4abd1e732bd7c3e5c5dac77be1d03f569.pdf,3,2
merged_00022,data/synthetic/merged_pdfs/merged_00022.pdf,8,data/synthetic/page_images/merged_00022/page_0008.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/391ee0e4abd1e732bd7c3e5c5dac77be1d03f569.pdf,3,3
merged_00022,data/synthetic/merged_pdfs/merged_00022.pdf,9,data/synthetic/page_images/merged_00022/page_0009.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/391ee0e4abd1e732bd7c3e5c5dac77be1d03f569.pdf,3,4
merged_00022,data/synthetic/merged_pdfs/merged_00022.pdf,10,data/synthetic/page_images/merged_00022/page_0010.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/391ee0e4abd1e732bd7c3e5c5dac77be1d03f569.pdf,3,5
merged_00022,data/synthetic/merged_pdfs/merged_00022.pdf,11,data/synthetic/page_images/merged_00022/page_0011.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/391ee0e4abd1e732bd7c3e5c5dac77be1d03f569.pdf,3,6
merged_00022,data/synthetic/merged_pdfs/merged_00022.pdf,12,data/synthetic/page_images/merged_00022/page_0012.png,END_DOC,artifacts/source_validation/filtered_pdfs/391ee0e4abd1e732bd7c3e5c5dac77be1d03f569.pdf,3,7
merged_00023,data/synthetic/merged_pdfs/merged_00023.pdf,1,data/synthetic/page_images/merged_00023/page_0001.png,START_DOC,artifacts/source_validation/filtered_pdfs/6a72e705ce8cec9c77d24212eed6962d99a2883d.pdf,1,1
merged_00023,data/synthetic/merged_pdfs/merged_00023.pdf,2,data/synthetic/page_images/merged_00023/page_0002.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/6a72e705ce8cec9c77d24212eed6962d99a2883d.pdf,1,2
merged_00023,data/synthetic/merged_pdfs/merged_00023.pdf,3,data/synthetic/page_images/merged_00023/page_0003.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/6a72e705ce8cec9c77d24212eed6962d99a2883d.pdf,1,3
merged_00023,data/synthetic/merged_pdfs/merged_00023.pdf,4,data/synthetic/page_images/merged_00023/page_0004.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/6a72e705ce8cec9c77d24212eed6962d99a2883d.pdf,1,4
merged_00023,data/synthetic/merged_pdfs/merged_00023.pdf,5,data/synthetic/page_images/merged_00023/page_0005.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/6a72e705ce8cec9c77d24212eed6962d99a2883d.pdf,1,5
merged_00023,data/synthetic/merged_pdfs/merged_00023.pdf,6,data/synthetic/page_images/merged_00023/page_0006.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/6a72e705ce8cec9c77d24212eed6962d99a2883d.pdf,1,6
merged_00023,data/synthetic/merged_pdfs/merged_00023.pdf,7,data/synthetic/page_images/merged_00023/page_0007.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/6a72e705ce8cec9c77d24212eed6962d99a2883d.pdf,1,7
merged_00023,data/synthetic/merged_pdfs/merged_00023.pdf,8,data/synthetic/page_images/merged_00023/page_0008.png,END_DOC,artifacts/source_validation/filtered_pdfs/6a72e705ce8cec9c77d24212eed6962d99a2883d.pdf,1,8
merged_00023,data/synthetic/merged_pdfs/merged_00023.pdf,9,data/synthetic/page_images/merged_00023/page_0009.png,START_DOC,artifacts/source_validation/filtered_pdfs/74JU6CDDK5QMBF2HTCNUWTUTJZJONVWI.pdf,2,1
merged_00023,data/synthetic/merged_pdfs/merged_00023.pdf,10,data/synthetic/page_images/merged_00023/page_0010.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/74JU6CDDK5QMBF2HTCNUWTUTJZJONVWI.pdf,2,2
merged_00023,data/synthetic/merged_pdfs/merged_00023.pdf,11,data/synthetic/page_images/merged_00023/page_0011.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/74JU6CDDK5QMBF2HTCNUWTUTJZJONVWI.pdf,2,3
merged_00023,data/synthetic/merged_pdfs/merged_00023.pdf,12,data/synthetic/page_images/merged_00023/page_0012.png,END_DOC,artifacts/source_validation/filtered_pdfs/74JU6CDDK5QMBF2HTCNUWTUTJZJONVWI.pdf,2,4
merged_00024,data/synthetic/merged_pdfs/merged_00024.pdf,1,data/synthetic/page_images/merged_00024/page_0001.png,START_DOC,artifacts/source_validation/filtered_pdfs/NLQ2FSPOQDRVBINYEXFQNKEGS65YPQ7P.pdf,1,1
merged_00024,data/synthetic/merged_pdfs/merged_00024.pdf,2,data/synthetic/page_images/merged_00024/page_0002.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/NLQ2FSPOQDRVBINYEXFQNKEGS65YPQ7P.pdf,1,2
merged_00024,data/synthetic/merged_pdfs/merged_00024.pdf,3,data/synthetic/page_images/merged_00024/page_0003.png,END_DOC,artifacts/source_validation/filtered_pdfs/NLQ2FSPOQDRVBINYEXFQNKEGS65YPQ7P.pdf,1,3
merged_00024,data/synthetic/merged_pdfs/merged_00024.pdf,4,data/synthetic/page_images/merged_00024/page_0004.png,START_DOC,artifacts/source_validation/filtered_pdfs/GGLQFBLQF5BLQKGOXFHVYVU6CRHUFVLU.pdf,2,1
merged_00024,data/synthetic/merged_pdfs/merged_00024.pdf,5,data/synthetic/page_images/merged_00024/page_0005.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/GGLQFBLQF5BLQKGOXFHVYVU6CRHUFVLU.pdf,2,2
merged_00024,data/synthetic/merged_pdfs/merged_00024.pdf,6,data/synthetic/page_images/merged_00024/page_0006.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/GGLQFBLQF5BLQKGOXFHVYVU6CRHUFVLU.pdf,2,3
merged_00024,data/synthetic/merged_pdfs/merged_00024.pdf,7,data/synthetic/page_images/merged_00024/page_0007.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/GGLQFBLQF5BLQKGOXFHVYVU6CRHUFVLU.pdf,2,4
merged_00024,data/synthetic/merged_pdfs/merged_00024.pdf,8,data/synthetic/page_images/merged_00024/page_0008.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/GGLQFBLQF5BLQKGOXFHVYVU6CRHUFVLU.pdf,2,5
merged_00024,data/synthetic/merged_pdfs/merged_00024.pdf,9,data/synthetic/page_images/merged_00024/page_0009.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/GGLQFBLQF5BLQKGOXFHVYVU6CRHUFVLU.pdf,2,6
merged_00024,data/synthetic/merged_pdfs/merged_00024.pdf,10,data/synthetic/page_images/merged_00024/page_0010.png,END_DOC,artifacts/source_validation/filtered_pdfs/GGLQFBLQF5BLQKGOXFHVYVU6CRHUFVLU.pdf,2,7
merged_00024,data/synthetic/merged_pdfs/merged_00024.pdf,11,data/synthetic/page_images/merged_00024/page_0011.png,START_DOC,artifacts/source_validation/filtered_pdfs/NLQ2FSPOQDRVBINYEXFQNKEGS65YPQ7P.pdf,3,1
merged_00024,data/synthetic/merged_pdfs/merged_00024.pdf,12,data/synthetic/page_images/merged_00024/page_0012.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/NLQ2FSPOQDRVBINYEXFQNKEGS65YPQ7P.pdf,3,2
merged_00024,data/synthetic/merged_pdfs/merged_00024.pdf,13,data/synthetic/page_images/merged_00024/page_0013.png,END_DOC,artifacts/source_validation/filtered_pdfs/NLQ2FSPOQDRVBINYEXFQNKEGS65YPQ7P.pdf,3,3
merged_00024,data/synthetic/merged_pdfs/merged_00024.pdf,14,data/synthetic/page_images/merged_00024/page_0014.png,SINGLE_PAGE_DOC,artifacts/source_validation/filtered_pdfs/J4I447QIORVBVIFCBZ5GIOKV7MPWYRXU.pdf,4,1
merged_00024,data/synthetic/merged_pdfs/merged_00024.pdf,15,data/synthetic/page_images/merged_00024/page_0015.png,SINGLE_PAGE_DOC,artifacts/source_validation/filtered_pdfs/BYKJN2BUL5GMFA37AT54WTXVMPB5CXQL.pdf,5,1
merged_00025,data/synthetic/merged_pdfs/merged_00025.pdf,1,data/synthetic/page_images/merged_00025/page_0001.png,SINGLE_PAGE_DOC,artifacts/source_validation/filtered_pdfs/QCZLJRXUA3KIQPMRQ4LSGYCNVTIK6PG4.pdf,1,1
merged_00025,data/synthetic/merged_pdfs/merged_00025.pdf,2,data/synthetic/page_images/merged_00025/page_0002.png,SINGLE_PAGE_DOC,artifacts/source_validation/filtered_pdfs/5LSCLZ4YEU5LZUAPARZB6QKKYSPSLW26.pdf,2,1
merged_00026,data/synthetic/merged_pdfs/merged_00026.pdf,1,data/synthetic/page_images/merged_00026/page_0001.png,SINGLE_PAGE_DOC,artifacts/source_validation/filtered_pdfs/SXHJPFKQMVB3WUA6WOCOATLLVMBWKCCS.pdf,1,1
merged_00026,data/synthetic/merged_pdfs/merged_00026.pdf,2,data/synthetic/page_images/merged_00026/page_0002.png,START_DOC,artifacts/source_validation/filtered_pdfs/ES5LDB5OV2PKIMVD3Z72CVQK4RSDBYJI.pdf,2,1
merged_00026,data/synthetic/merged_pdfs/merged_00026.pdf,3,data/synthetic/page_images/merged_00026/page_0003.png,END_DOC,artifacts/source_validation/filtered_pdfs/ES5LDB5OV2PKIMVD3Z72CVQK4RSDBYJI.pdf,2,2
merged_00026,data/synthetic/merged_pdfs/merged_00026.pdf,4,data/synthetic/page_images/merged_00026/page_0004.png,START_DOC,artifacts/source_validation/filtered_pdfs/D4FEEQXJJDKXQ2NSXGTBKS64QRHHP65I.pdf,3,1
merged_00026,data/synthetic/merged_pdfs/merged_00026.pdf,5,data/synthetic/page_images/merged_00026/page_0005.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/D4FEEQXJJDKXQ2NSXGTBKS64QRHHP65I.pdf,3,2
merged_00026,data/synthetic/merged_pdfs/merged_00026.pdf,6,data/synthetic/page_images/merged_00026/page_0006.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/D4FEEQXJJDKXQ2NSXGTBKS64QRHHP65I.pdf,3,3
merged_00026,data/synthetic/merged_pdfs/merged_00026.pdf,7,data/synthetic/page_images/merged_00026/page_0007.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/D4FEEQXJJDKXQ2NSXGTBKS64QRHHP65I.pdf,3,4
merged_00026,data/synthetic/merged_pdfs/merged_00026.pdf,8,data/synthetic/page_images/merged_00026/page_0008.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/D4FEEQXJJDKXQ2NSXGTBKS64QRHHP65I.pdf,3,5
merged_00026,data/synthetic/merged_pdfs/merged_00026.pdf,9,data/synthetic/page_images/merged_00026/page_0009.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/D4FEEQXJJDKXQ2NSXGTBKS64QRHHP65I.pdf,3,6
merged_00026,data/synthetic/merged_pdfs/merged_00026.pdf,10,data/synthetic/page_images/merged_00026/page_0010.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/D4FEEQXJJDKXQ2NSXGTBKS64QRHHP65I.pdf,3,7
merged_00026,data/synthetic/merged_pdfs/merged_00026.pdf,11,data/synthetic/page_images/merged_00026/page_0011.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/D4FEEQXJJDKXQ2NSXGTBKS64QRHHP65I.pdf,3,8
merged_00026,data/synthetic/merged_pdfs/merged_00026.pdf,12,data/synthetic/page_images/merged_00026/page_0012.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/D4FEEQXJJDKXQ2NSXGTBKS64QRHHP65I.pdf,3,9
merged_00026,data/synthetic/merged_pdfs/merged_00026.pdf,13,data/synthetic/page_images/merged_00026/page_0013.png,END_DOC,artifacts/source_validation/filtered_pdfs/D4FEEQXJJDKXQ2NSXGTBKS64QRHHP65I.pdf,3,10
merged_00026,data/synthetic/merged_pdfs/merged_00026.pdf,14,data/synthetic/page_images/merged_00026/page_0014.png,START_DOC,artifacts/source_validation/filtered_pdfs/74F5ZIL7U3L5IE7BFTNNS5ISLSFCIIU2.pdf,4,1
merged_00026,data/synthetic/merged_pdfs/merged_00026.pdf,15,data/synthetic/page_images/merged_00026/page_0015.png,END_DOC,artifacts/source_validation/filtered_pdfs/74F5ZIL7U3L5IE7BFTNNS5ISLSFCIIU2.pdf,4,2
merged_00027,data/synthetic/merged_pdfs/merged_00027.pdf,1,data/synthetic/page_images/merged_00027/page_0001.png,START_DOC,artifacts/source_validation/filtered_pdfs/Z6MFGCCD2MPGIYU6LAJOFH3VJWFDDW37.pdf,1,1
merged_00027,data/synthetic/merged_pdfs/merged_00027.pdf,2,data/synthetic/page_images/merged_00027/page_0002.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/Z6MFGCCD2MPGIYU6LAJOFH3VJWFDDW37.pdf,1,2
merged_00027,data/synthetic/merged_pdfs/merged_00027.pdf,3,data/synthetic/page_images/merged_00027/page_0003.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/Z6MFGCCD2MPGIYU6LAJOFH3VJWFDDW37.pdf,1,3
merged_00027,data/synthetic/merged_pdfs/merged_00027.pdf,4,data/synthetic/page_images/merged_00027/page_0004.png,END_DOC,artifacts/source_validation/filtered_pdfs/Z6MFGCCD2MPGIYU6LAJOFH3VJWFDDW37.pdf,1,4
merged_00027,data/synthetic/merged_pdfs/merged_00027.pdf,5,data/synthetic/page_images/merged_00027/page_0005.png,SINGLE_PAGE_DOC,artifacts/source_validation/filtered_pdfs/WT4PUCQSO7JLM6FV4HZDJ6DN4ZGWFL7U.pdf,2,1
merged_00028,data/synthetic/merged_pdfs/merged_00028.pdf,1,data/synthetic/page_images/merged_00028/page_0001.png,START_DOC,artifacts/source_validation/filtered_pdfs/ZUWRZSXWC4YCHANQID44W33VTJ4XQU4I.pdf,1,1
merged_00028,data/synthetic/merged_pdfs/merged_00028.pdf,2,data/synthetic/page_images/merged_00028/page_0002.png,END_DOC,artifacts/source_validation/filtered_pdfs/ZUWRZSXWC4YCHANQID44W33VTJ4XQU4I.pdf,1,2
merged_00028,data/synthetic/merged_pdfs/merged_00028.pdf,3,data/synthetic/page_images/merged_00028/page_0003.png,SINGLE_PAGE_DOC,artifacts/source_validation/filtered_pdfs/STG36KDTBPEJTVEWCY734EISHQ5ZUVWF.pdf,2,1
merged_00028,data/synthetic/merged_pdfs/merged_00028.pdf,4,data/synthetic/page_images/merged_00028/page_0004.png,SINGLE_PAGE_DOC,artifacts/source_validation/filtered_pdfs/KIUEITSZRTECBD2K3QVN45QGYG2VIQFS.pdf,3,1
merged_00028,data/synthetic/merged_pdfs/merged_00028.pdf,5,data/synthetic/page_images/merged_00028/page_0005.png,START_DOC,artifacts/source_validation/filtered_pdfs/5DRAZXKISWU5KHFNDUABKC7KUKS6IXDK.pdf,4,1
merged_00028,data/synthetic/merged_pdfs/merged_00028.pdf,6,data/synthetic/page_images/merged_00028/page_0006.png,END_DOC,artifacts/source_validation/filtered_pdfs/5DRAZXKISWU5KHFNDUABKC7KUKS6IXDK.pdf,4,2
merged_00029,data/synthetic/merged_pdfs/merged_00029.pdf,1,data/synthetic/page_images/merged_00029/page_0001.png,START_DOC,artifacts/source_validation/filtered_pdfs/VMKHKD4R7NRNP3AVC4XGN5FRXVTANHNZ.pdf,1,1
merged_00029,data/synthetic/merged_pdfs/merged_00029.pdf,2,data/synthetic/page_images/merged_00029/page_0002.png,END_DOC,artifacts/source_validation/filtered_pdfs/VMKHKD4R7NRNP3AVC4XGN5FRXVTANHNZ.pdf,1,2
merged_00029,data/synthetic/merged_pdfs/merged_00029.pdf,3,data/synthetic/page_images/merged_00029/page_0003.png,SINGLE_PAGE_DOC,artifacts/source_validation/filtered_pdfs/KIUEITSZRTECBD2K3QVN45QGYG2VIQFS.pdf,2,1
merged_00029,data/synthetic/merged_pdfs/merged_00029.pdf,4,data/synthetic/page_images/merged_00029/page_0004.png,START_DOC,artifacts/source_validation/filtered_pdfs/AB2LVVUR7Q4T7O5QDSUALJSM5UMJH2HT.pdf,3,1
merged_00029,data/synthetic/merged_pdfs/merged_00029.pdf,5,data/synthetic/page_images/merged_00029/page_0005.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/AB2LVVUR7Q4T7O5QDSUALJSM5UMJH2HT.pdf,3,2
merged_00029,data/synthetic/merged_pdfs/merged_00029.pdf,6,data/synthetic/page_images/merged_00029/page_0006.png,END_DOC,artifacts/source_validation/filtered_pdfs/AB2LVVUR7Q4T7O5QDSUALJSM5UMJH2HT.pdf,3,3
merged_00029,data/synthetic/merged_pdfs/merged_00029.pdf,7,data/synthetic/page_images/merged_00029/page_0007.png,START_DOC,artifacts/source_validation/filtered_pdfs/FSZZW6LXFYIZLWSPDS3LUIYELMYHQLUI.pdf,4,1
merged_00029,data/synthetic/merged_pdfs/merged_00029.pdf,8,data/synthetic/page_images/merged_00029/page_0008.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/FSZZW6LXFYIZLWSPDS3LUIYELMYHQLUI.pdf,4,2
merged_00029,data/synthetic/merged_pdfs/merged_00029.pdf,9,data/synthetic/page_images/merged_00029/page_0009.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/FSZZW6LXFYIZLWSPDS3LUIYELMYHQLUI.pdf,4,3
merged_00029,data/synthetic/merged_pdfs/merged_00029.pdf,10,data/synthetic/page_images/merged_00029/page_0010.png,END_DOC,artifacts/source_validation/filtered_pdfs/FSZZW6LXFYIZLWSPDS3LUIYELMYHQLUI.pdf,4,4
merged_00030,data/synthetic/merged_pdfs/merged_00030.pdf,1,data/synthetic/page_images/merged_00030/page_0001.png,SINGLE_PAGE_DOC,artifacts/source_validation/filtered_pdfs/LFGBSD5XRLBIZCRBVWTKQPP2JEVRWRRS.pdf,1,1
merged_00030,data/synthetic/merged_pdfs/merged_00030.pdf,2,data/synthetic/page_images/merged_00030/page_0002.png,SINGLE_PAGE_DOC,artifacts/source_validation/filtered_pdfs/TEEGK5AIZ426F27JXF2QAPKENCTIT2GG.pdf,2,1
merged_00030,data/synthetic/merged_pdfs/merged_00030.pdf,3,data/synthetic/page_images/merged_00030/page_0003.png,SINGLE_PAGE_DOC,artifacts/source_validation/filtered_pdfs/KYL4ATEPT72QYDBMYMCWXM2N7EJA2DMS.pdf,3,1
merged_00031,data/synthetic/merged_pdfs/merged_00031.pdf,1,data/synthetic/page_images/merged_00031/page_0001.png,SINGLE_PAGE_DOC,artifacts/source_validation/filtered_pdfs/NM76DD2NN5OG5VHK5TQMZV3OO3T6UDAK.pdf,1,1
merged_00031,data/synthetic/merged_pdfs/merged_00031.pdf,2,data/synthetic/page_images/merged_00031/page_0002.png,SINGLE_PAGE_DOC,artifacts/source_validation/filtered_pdfs/JW44PKSPRUHPMGLASPIT273NOJ5EOU7X.pdf,2,1
merged_00032,data/synthetic/merged_pdfs/merged_00032.pdf,1,data/synthetic/page_images/merged_00032/page_0001.png,START_DOC,artifacts/source_validation/filtered_pdfs/YI6VCV5U4XK43LKHIXM2ZFEE3CMZSUVY.pdf,1,1
merged_00032,data/synthetic/merged_pdfs/merged_00032.pdf,2,data/synthetic/page_images/merged_00032/page_0002.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/YI6VCV5U4XK43LKHIXM2ZFEE3CMZSUVY.pdf,1,2
merged_00032,data/synthetic/merged_pdfs/merged_00032.pdf,3,data/synthetic/page_images/merged_00032/page_0003.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/YI6VCV5U4XK43LKHIXM2ZFEE3CMZSUVY.pdf,1,3
merged_00032,data/synthetic/merged_pdfs/merged_00032.pdf,4,data/synthetic/page_images/merged_00032/page_0004.png,END_DOC,artifacts/source_validation/filtered_pdfs/YI6VCV5U4XK43LKHIXM2ZFEE3CMZSUVY.pdf,1,4
merged_00032,data/synthetic/merged_pdfs/merged_00032.pdf,5,data/synthetic/page_images/merged_00032/page_0005.png,START_DOC,artifacts/source_validation/filtered_pdfs/WXURHXHVCOCL3XIN4PFUPT2OGYFIXYR5.pdf,2,1
merged_00032,data/synthetic/merged_pdfs/merged_00032.pdf,6,data/synthetic/page_images/merged_00032/page_0006.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/WXURHXHVCOCL3XIN4PFUPT2OGYFIXYR5.pdf,2,2
merged_00032,data/synthetic/merged_pdfs/merged_00032.pdf,7,data/synthetic/page_images/merged_00032/page_0007.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/WXURHXHVCOCL3XIN4PFUPT2OGYFIXYR5.pdf,2,3
